id,product_name,category,brand,price,rating,in_stock,description
505,HyperX Ultrabook 287Lite,Laptops,HyperX,2854.78,4.4,True,HyperX Ultrabook 287Lite - Optimized for productivity and entertainment. Perfect for multimedia.
506,Orbit Mechanical Keyboard 992X,Peripherals,Orbit,1499.13,3.2,True,Orbit Mechanical Keyboard 992X - Designed for everyday performance and reliability. Perfect for office work.
507,NovaTech Smartphone 987X,Electronics,NovaTech,458.85,3.2,True,NovaTech Smartphone 987X - Designed for everyday performance and reliability. Perfect for gaming.
508,Orbit Bluetooth Speaker 949Max,Audio,Orbit,314.71,2.9,False,Orbit Bluetooth Speaker 949Max - High durability with modern aesthetics. Perfect for office work.
509,Fusion Drone 766X,Electronics,Fusion,2294.54,4.3,False,Fusion Drone 766X - Premium build quality with advanced features. Perfect for travel.
510,Vertex Bluetooth Speaker 442X,Audio,Vertex,1878.97,2.8,False,Vertex Bluetooth Speaker 442X - Designed for everyday performance and reliability. Perfect for daily use.
511,HyperX Bluetooth Speaker 264Pro,Audio,HyperX,2023.24,3.0,False,HyperX Bluetooth Speaker 264Pro - Compact and lightweight for easy portability. Perfect for travel.
512,Aero Tablet 497Lite,Electronics,Aero,1547.47,2.1,True,Aero Tablet 497Lite - Engineered for gamers and power users. Perfect for office work.
513,Volt Bluetooth Speaker 533X,Audio,Volt,2939.03,3.0,False,Volt Bluetooth Speaker 533X - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
514,CoreX Laptop Sleeve 241S,Accessories,CoreX,1680.84,3.3,False,CoreX Laptop Sleeve 241S - Compact and lightweight for easy portability. Perfect for daily use.
515,Eclipse Noise Cancelling Headphones 293Pro,Audio,Eclipse,2454.44,4.7,True,Eclipse Noise Cancelling Headphones 293Pro - Built with cutting-edge technology for superior experience. Perfect for travel.
516,Eclipse VR Headset 124Lite,Gaming,Eclipse,631.74,5.0,True,Eclipse VR Headset 124Lite - Built with cutting-edge technology for superior experience. Perfect for travel.
517,Nimbus Gaming Chair 535X,Gaming,Nimbus,1962.31,2.2,False,Nimbus Gaming Chair 535X - Premium build quality with advanced features. Perfect for travel.
518,Fusion Gaming Chair 672Max,Gaming,Fusion,954.16,3.2,True,Fusion Gaming Chair 672Max - Designed for everyday performance and reliability. Perfect for daily use.
519,Orbit Ultrabook 384Max,Laptops,Orbit,1846.39,3.4,False,Orbit Ultrabook 384Max - Built with cutting-edge technology for superior experience. Perfect for multimedia.
520,Nimbus Tablet 862S,Electronics,Nimbus,2621.78,2.4,False,Nimbus Tablet 862S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
521,Volt Hiking Boots 689Lite,Footwear,Volt,1195.17,1.4,True,Volt Hiking Boots 689Lite - Optimized for productivity and entertainment. Perfect for office work.
522,Fusion Webcam 713S,Peripherals,Fusion,564.57,2.4,True,Fusion Webcam 713S - Optimized for productivity and entertainment. Perfect for gaming.
523,Orbit Laptop Sleeve 563X,Accessories,Orbit,121.56,3.6,True,Orbit Laptop Sleeve 563X - Built with cutting-edge technology for superior experience. Perfect for travel.
524,Prime Wireless Earbuds 760Pro,Audio,Prime,2761.96,4.6,False,Prime Wireless Earbuds 760Pro - Premium build quality with advanced features. Perfect for travel.
525,HyperX Mechanical Keyboard 158Lite,Peripherals,HyperX,1800.22,2.6,False,HyperX Mechanical Keyboard 158Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
526,Volt Chromebook 146X,Laptops,Volt,1683.64,1.5,True,Volt Chromebook 146X - Engineered for gamers and power users. Perfect for travel.
527,NovaTech VR Headset 454Pro,Gaming,NovaTech,212.29,1.1,True,NovaTech VR Headset 454Pro - Designed for everyday performance and reliability. Perfect for travel.
528,NovaTech Tablet 582Pro,Electronics,NovaTech,29.53,1.7,False,NovaTech Tablet 582Pro - Built with cutting-edge technology for superior experience. Perfect for gaming.
529,Fusion Wireless Earbuds 926Pro,Audio,Fusion,2418.76,1.8,False,Fusion Wireless Earbuds 926Pro - Designed for everyday performance and reliability. Perfect for gaming.
530,Orbit Bluetooth Speaker 388Max,Audio,Orbit,2170.9,3.4,True,Orbit Bluetooth Speaker 388Max - Designed for everyday performance and reliability. Perfect for gaming.
531,Nimbus Noise Cancelling Headphones 265S,Audio,Nimbus,2613.14,4.5,True,Nimbus Noise Cancelling Headphones 265S - Built with cutting-edge technology for superior experience. Perfect for gaming.
532,Strive Controller 469Max,Gaming,Strive,2455.54,4.0,False,Strive Controller 469Max - Engineered for gamers and power users. Perfect for gaming.
533,Quantum Wireless Earbuds 659Pro,Audio,Quantum,1963.43,4.2,True,Quantum Wireless Earbuds 659Pro - Compact and lightweight for easy portability. Perfect for daily use.
534,Fusion Gaming Console 876Lite,Gaming,Fusion,2663.86,4.7,True,Fusion Gaming Console 876Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for multimedia.
535,Vertex Sandals 731S,Footwear,Vertex,2163.4,4.5,False,Vertex Sandals 731S - High durability with modern aesthetics. Perfect for multimedia.
536,Prime Camera 240S,Electronics,Prime,487.88,2.3,False,Prime Camera 240S - Optimized for productivity and entertainment. Perfect for office work.
537,HyperX 4K Monitor 230X,Peripherals,HyperX,113.47,1.7,False,HyperX 4K Monitor 230X - Premium build quality with advanced features. Perfect for gaming.
538,Fusion Chromebook 380S,Laptops,Fusion,377.35,4.2,True,Fusion Chromebook 380S - Optimized for productivity and entertainment. Perfect for gaming.
539,Strive Controller 666Max,Gaming,Strive,1208.24,4.3,False,Strive Controller 666Max - Compact and lightweight for easy portability. Perfect for travel.
540,CoreX Chromebook 397Lite,Laptops,CoreX,2284.78,3.8,False,CoreX Chromebook 397Lite - High durability with modern aesthetics. Perfect for office work.
541,Orbit Mechanical Keyboard 713X,Peripherals,Orbit,1089.21,4.9,False,Orbit Mechanical Keyboard 713X - Designed for everyday performance and reliability. Perfect for gaming.
542,Eclipse Soundbar 170Lite,Audio,Eclipse,663.14,2.7,False,Eclipse Soundbar 170Lite - Compact and lightweight for easy portability. Perfect for daily use.
543,Fusion Gaming Mouse 831Pro,Peripherals,Fusion,861.15,1.8,False,Fusion Gaming Mouse 831Pro - High durability with modern aesthetics. Perfect for office work.
544,Quantum Phone Case 906Pro,Accessories,Quantum,963.04,3.6,True,Quantum Phone Case 906Pro - Compact and lightweight for easy portability. Perfect for travel.
545,Pulse Mechanical Keyboard 997S,Peripherals,Pulse,2056.14,2.2,False,Pulse Mechanical Keyboard 997S - Premium build quality with advanced features. Perfect for gaming.
546,Prime Drone 495Max,Electronics,Prime,158.49,3.0,True,Prime Drone 495Max - High durability with modern aesthetics. Perfect for gaming.
547,Fusion Gaming Chair 516Max,Gaming,Fusion,226.14,4.3,False,Fusion Gaming Chair 516Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
548,Nimbus Gaming Mouse 218S,Peripherals,Nimbus,2267.03,1.5,True,Nimbus Gaming Mouse 218S - Optimized for productivity and entertainment. Perfect for travel.
549,Vertex Chromebook 598Lite,Laptops,Vertex,1045.42,4.4,False,Vertex Chromebook 598Lite - Optimized for productivity and entertainment. Perfect for multimedia.
550,CoreX Gaming Console 666X,Gaming,CoreX,2135.26,2.8,True,CoreX Gaming Console 666X - Compact and lightweight for easy portability. Perfect for gaming.
551,Orbit Backpack 523S,Accessories,Orbit,2012.03,2.8,False,Orbit Backpack 523S - Built with cutting-edge technology for superior experience. Perfect for travel.
552,HyperX Drone 778S,Electronics,HyperX,2004.59,1.9,True,HyperX Drone 778S - Engineered for gamers and power users. Perfect for daily use.
553,Aero Phone Case 209Pro,Accessories,Aero,1970.71,4.1,True,Aero Phone Case 209Pro - Built with cutting-edge technology for superior experience. Perfect for gaming.
554,NovaTech Gaming Console 301S,Gaming,NovaTech,2394.04,4.0,True,NovaTech Gaming Console 301S - Premium build quality with advanced features. Perfect for gaming.
555,Eclipse Gaming Chair 247Pro,Gaming,Eclipse,2956.85,2.5,True,Eclipse Gaming Chair 247Pro - Premium build quality with advanced features. Perfect for daily use.
556,NovaTech Bluetooth Speaker 779Lite,Audio,NovaTech,2041.06,3.5,False,NovaTech Bluetooth Speaker 779Lite - Premium build quality with advanced features. Perfect for gaming.
557,Orbit Sandals 351S,Footwear,Orbit,914.16,1.6,True,Orbit Sandals 351S - Built with cutting-edge technology for superior experience. Perfect for multimedia.
558,Vertex Webcam 451S,Peripherals,Vertex,1613.66,2.4,True,Vertex Webcam 451S - High durability with modern aesthetics. Perfect for daily use.
559,Orbit Backpack 935Lite,Accessories,Orbit,1661.21,2.2,True,Orbit Backpack 935Lite - Designed for everyday performance and reliability. Perfect for multimedia.
560,Vertex Laptop Sleeve 129Pro,Accessories,Vertex,584.52,4.0,False,Vertex Laptop Sleeve 129Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
561,Eclipse Tablet 797Max,Electronics,Eclipse,464.33,4.5,True,Eclipse Tablet 797Max - Comfortable ergonomic design with long-lasting battery life. Perfect for multimedia.
562,HyperX Sandals 707X,Footwear,HyperX,1187.96,4.9,False,HyperX Sandals 707X - High durability with modern aesthetics. Perfect for multimedia.
563,Zenith Bluetooth Speaker 151X,Audio,Zenith,2488.67,1.7,False,Zenith Bluetooth Speaker 151X - Built with cutting-edge technology for superior experience. Perfect for gaming.
564,NovaTech Gaming Mouse 458Pro,Peripherals,NovaTech,1239.9,1.9,True,NovaTech Gaming Mouse 458Pro - Designed for everyday performance and reliability. Perfect for office work.
565,Vertex Hiking Boots 619Pro,Footwear,Vertex,478.51,4.7,True,Vertex Hiking Boots 619Pro - Premium build quality with advanced features. Perfect for travel.
566,Fusion Hiking Boots 456Lite,Footwear,Fusion,549.85,2.3,True,Fusion Hiking Boots 456Lite - Compact and lightweight for easy portability. Perfect for gaming.
567,Pulse Ultrabook 400X,Laptops,Pulse,24.92,3.1,True,Pulse Ultrabook 400X - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
568,CoreX Running Shoes 592S,Footwear,CoreX,310.77,2.8,True,CoreX Running Shoes 592S - High durability with modern aesthetics. Perfect for office work.
569,Vertex Camera 378Lite,Electronics,Vertex,1575.02,2.2,True,Vertex Camera 378Lite - Optimized for productivity and entertainment. Perfect for gaming.
570,Eclipse Controller 338Max,Gaming,Eclipse,1791.19,1.7,True,Eclipse Controller 338Max - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
571,Orbit Gaming Chair 605S,Gaming,Orbit,1443.67,2.1,False,Orbit Gaming Chair 605S - Built with cutting-edge technology for superior experience. Perfect for daily use.
572,Fusion Bluetooth Speaker 511X,Audio,Fusion,1080.25,2.6,True,Fusion Bluetooth Speaker 511X - Engineered for gamers and power users. Perfect for travel.
573,HyperX Gaming Console 472Max,Gaming,HyperX,2618.17,3.9,True,HyperX Gaming Console 472Max - Built with cutting-edge technology for superior experience. Perfect for office work.
574,Aero Gaming Chair 113Lite,Gaming,Aero,205.76,1.1,False,Aero Gaming Chair 113Lite - Designed for everyday performance and reliability. Perfect for travel.
575,Prime Gaming Mouse 317Pro,Peripherals,Prime,2523.27,1.4,False,Prime Gaming Mouse 317Pro - Engineered for gamers and power users. Perfect for office work.
576,Fusion Ultrabook 688S,Laptops,Fusion,947.46,1.2,True,Fusion Ultrabook 688S - Compact and lightweight for easy portability. Perfect for gaming.
577,Orbit Camera 906X,Electronics,Orbit,2239.71,1.4,False,Orbit Camera 906X - Engineered for gamers and power users. Perfect for office work.
578,NovaTech 4K Monitor 935S,Peripherals,NovaTech,1388.99,1.3,True,NovaTech 4K Monitor 935S - Premium build quality with advanced features. Perfect for gaming.
579,NovaTech Sandals 434Pro,Footwear,NovaTech,581.31,3.4,False,NovaTech Sandals 434Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
580,Fusion Tablet 921Lite,Electronics,Fusion,41.3,4.5,True,Fusion Tablet 921Lite - Optimized for productivity and entertainment. Perfect for daily use.
581,NovaTech Mechanical Keyboard 180Max,Peripherals,NovaTech,2693.71,3.9,True,NovaTech Mechanical Keyboard 180Max - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
582,CoreX Wireless Earbuds 793Lite,Audio,CoreX,1893.83,1.3,False,CoreX Wireless Earbuds 793Lite - Built with cutting-edge technology for superior experience. Perfect for gaming.
583,NovaTech Noise Cancelling Headphones 843S,Audio,NovaTech,2125.16,1.5,False,NovaTech Noise Cancelling Headphones 843S - Compact and lightweight for easy portability. Perfect for multimedia.
584,Pulse Wireless Earbuds 202Pro,Audio,Pulse,2722.9,3.7,False,Pulse Wireless Earbuds 202Pro - Built with cutting-edge technology for superior experience. Perfect for multimedia.
585,Fusion Mechanical Keyboard 185S,Peripherals,Fusion,2720.35,1.2,True,Fusion Mechanical Keyboard 185S - Engineered for gamers and power users. Perfect for multimedia.
586,Zenith Backpack 139Pro,Accessories,Zenith,1268.37,4.7,True,Zenith Backpack 139Pro - Compact and lightweight for easy portability. Perfect for travel.
587,Aero Backpack 381Max,Accessories,Aero,201.15,4.2,False,Aero Backpack 381Max - Compact and lightweight for easy portability. Perfect for travel.
588,Nimbus Gaming Console 673X,Gaming,Nimbus,1648.06,3.7,True,Nimbus Gaming Console 673X - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
589,Eclipse Sandals 581Lite,Footwear,Eclipse,1494.35,3.0,False,Eclipse Sandals 581Lite - High durability with modern aesthetics. Perfect for daily use.
590,Quantum Phone Case 306Max,Accessories,Quantum,2339.14,1.4,False,Quantum Phone Case 306Max - Designed for everyday performance and reliability. Perfect for multimedia.
591,Aero Controller 133Max,Gaming,Aero,2121.65,3.2,False,Aero Controller 133Max - Optimized for productivity and entertainment. Perfect for multimedia.
592,Prime Hiking Boots 320Lite,Footwear,Prime,729.77,3.2,True,Prime Hiking Boots 320Lite - Compact and lightweight for easy portability. Perfect for office work.
593,Pulse Gaming Mouse 504S,Peripherals,Pulse,1087.62,3.7,True,Pulse Gaming Mouse 504S - Compact and lightweight for easy portability. Perfect for multimedia.
594,NovaTech Smartwatch 844X,Electronics,NovaTech,903.5,4.5,False,NovaTech Smartwatch 844X - Engineered for gamers and power users. Perfect for multimedia.
595,Aero VR Headset 720Lite,Gaming,Aero,2425.55,4.9,False,Aero VR Headset 720Lite - Engineered for gamers and power users. Perfect for multimedia.
596,Vertex Sneakers 583X,Footwear,Vertex,2292.87,4.1,False,Vertex Sneakers 583X - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
597,Orbit Gaming Console 989S,Gaming,Orbit,919.16,3.6,True,Orbit Gaming Console 989S - Engineered for gamers and power users. Perfect for gaming.
598,HyperX Gaming Mouse 586Pro,Peripherals,HyperX,1625.44,3.7,True,HyperX Gaming Mouse 586Pro - Built with cutting-edge technology for superior experience. Perfect for office work.
599,Fusion Business Laptop 229S,Laptops,Fusion,1515.34,2.0,True,Fusion Business Laptop 229S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
600,Quantum Chromebook 109Max,Laptops,Quantum,2018.16,2.9,True,Quantum Chromebook 109Max - Built with cutting-edge technology for superior experience. Perfect for daily use.
601,Prime Chromebook 602Pro,Laptops,Prime,765.08,4.3,False,Prime Chromebook 602Pro - High durability with modern aesthetics. Perfect for gaming.
602,HyperX Webcam 831Pro,Peripherals,HyperX,505.6,3.3,False,HyperX Webcam 831Pro - Optimized for productivity and entertainment. Perfect for gaming.
